13000,23,37,5.397409
13000,23,360,31.025442
16000,23,4,3.133041
16000,23,37,7.135991
16000,23,360,45.904571
19000,23,4,3.615372
19000,23,37,9.388071
19000,23,360,64.117434
22000,23,4,4.236988
22000,23,37,11.753558
22000,23,360,85.099493
1000,21,4,1.017371
1000,21,37,2.035914
1000,21,360,2.206047
4000,21,4,1.088451
4000,21,37,2.358626
4000,21,360,5.039481
7000,21,4,1.241808
7000,21,37,3.082057
7000,21,360,11.222726
10000,21,4,1.520055
10000,21,37,4.181493
10000,21,360,20.844331
13000,21,4,1.798987
13000,21,37,5.765662
13000,21,360,33.74169
16000,21,4,2.191941
16000,21,37,7.639484
16000,21,360,49.986131
19000,21,4,2.719307
19000,21,37,10.001662
19000,21,360,69.759978
22000,21,4,3.256905
22000,21,37,12.58632
22000,21,360,92.934712
1000,19,4,1.017518
1000,19,37,2.038431
1000,19,360,2.223729
4000,19,4,1.092016
4000,19,37,2.398693
4000,19,360,5.348954
7000,19,4,1.254336
7000,19,37,3.182614
7000,19,360,12.165619
10000,19,4,1.502643
10000,19,37,4.395235
10000,19,360,22.791413
13000,19,4,1.844459
13000,19,37,6.103831
13000,19,360,37.055292
16000,19,4,2.263819
16000,19,37,8.117899
16000,19,360,54.955232
19000,19,4,2.87449
19000,19,37,10.771984
19000,19,360,77.273937
22000,19,4,3.38387
22000,19,37,13.549946
22000,19,360,102.668078
1000,17,4,1.017502
1000,17,37,2.041219
1000,17,360,2.239604
4000,17,4,1.098507
4000,17,37,2.440452
4000,17,360,5.738738
7000,17,4,1.271946
7000,17,37,3.321794
7000,17,360,13.329274
10000,17,4,1.535284
10000,17,37,4.692051
10000,17,360,25.079387
13000,17,4,1.897572
13000,17,37,6.475524
13000,17,360,41.012739
16000,17,4,2.384652
16000,17,37,8.765042
16000,17,360,61.119016
19000,17,4,2.996041
19000,17,37,13.043542
19000,17,360,95.432825
22000,17,4,3.595404
22000,17,37,16.450579
22000,17,360,123.782726
1000,15,4,1.009237
1000,15,37,1.033376
1000,15,360,1.263959
4000,15,4,1.08949
4000,15,37,1.472296
4000,15,360,5.210807
7000,15,4,1.261299
7000,15,37,2.43271
7000,15,360,13.712795
10000,15,4,1.526519
10000,15,37,3.920627
10000,15,360,26.931789
13000,15,4,1.885635
13000,15,37,5.904733
13000,15,360,44.821186
16000,15,4,2.325939
16000,15,37,8.446766
16000,15,360,67.465574
19000,15,4,2.898897
19000,15,37,11.489196
19000,15,360,94.726351
22000,15,4,3.530245
22000,15,37,15.189299
22000,15,360,127.762911
1000,13,4,1.009252
1000,13,37,1.036998
1000,13,360,1.308406
4000,13,4,1.098301
4000,13,37,1.541183
4000,13,360,5.811102
7000,13,4,1.285061
7000,13,37,2.631245
7000,13,360,15.620508
10000,13,4,1.574537
10000,13,37,4.313037
10000,13,360,30.836177
13000,13,4,1.966442
13000,13,37,6.595123
13000,13,360,51.373436
16000,13,4,2.465891
16000,13,37,9.50169
16000,13,360,77.336882
19000,13,4,3.053689
19000,13,37,12.953621
19000,13,360,108.646255
22000,13,4,3.768145
22000,13,37,17.104745
22000,13,360,145.809412
1000,11,4,1.009922
1000,11,37,1.042231
1000,11,360,1.353321
4000,11,4,1.105849
4000,11,37,1.625802
4000,11,360,6.651462
7000,11,4,1.319149
7000,11,37,2.904161
7000,11,360,18.230953
10000,11,4,1.639184
10000,11,37,4.874918
10000,11,360,36.117409
13000,11,4,2.079512
13000,11,37,7.546172
13000,11,360,60.323988
16000,11,4,2.631528
16000,11,37,10.920909
16000,11,360,90.949424
19000,11,4,3.293409
19000,11,37,14.980628
19000,11,360,127.821449
22000,11,4,4.069536
22000,11,37,19.780629
22000,11,360,171.700739
1000,9,4,1.010539
1000,9,37,1.052375
1000,9,360,1.429831
4000,9,4,1.122117
4000,9,37,1.756396
4000,9,360,7.891928
7000,9,4,1.36301
7000,9,37,3.298023
7000,9,360,21.991988
10000,9,4,1.732309
10000,9,37,5.671015
10000,9,360,43.721009
13000,9,4,2.228449
13000,9,37,8.890935
13000,9,360,73.22308
16000,9,4,2.862246
16000,9,37,12.993504
16000,9,360,110.274999
19000,9,4,3.638401
19000,9,37,17.860131
19000,9,360,155.221253
22000,9,4,4.5441
22000,9,37,23.689242
22000,9,360,208.593476
1000,7,4,1.011925
1000,7,37,1.062809
1000,7,360,1.548196
4000,7,4,1.145935
4000,7,37,1.957415
4000,7,360,9.821558
7000,7,4,1.433466
7000,7,37,3.917472
7000,7,360,27.877456
10000,7,4,1.888075
10000,7,37,6.934819
10000,7,360,55.747874
13000,7,4,2.478719
13000,7,37,11.056079
13000,7,360,93.637432
16000,7,4,3.249486
16000,7,37,16.203232
16000,7,360,141.370528
19000,7,4,4.183461
19000,7,37,22.48801
19000,7,360,199.045451
22000,7,4,5.279023
22000,7,37,29.880408
22000,7,360,267.552226
1000,5,4,1.014984
1000,5,37,1.084956
1000,5,360,1.760262
4000,5,4,1.188828
4000,5,37,2.323481
4000,5,360,13.302282
7000,5,4,1.565242
7000,5,37,5.029152
7000,5,360,38.465022
10000,5,4,2.151177
10000,5,37,9.194503
10000,5,360,78.086978
13000,5,4,2.943142
13000,5,37,14.852509
13000,5,360,131.456303
16000,5,4,3.93864
16000,5,37,22.094116
16000,5,360,196.359291
19000,5,4,5.149083
19000,5,37,30.667491
19000,5,360,276.938832
22000,5,4,6.567181
22000,5,37,41.23404
22000,5,360,376.547694
1000,3,4,1.021377
1000,3,37,1.137793
1000,3,360,2.260331
4000,3,4,1.289651
4000,3,37,3.176797
4000,3,360,21.688265
7000,3,4,1.868864
7000,3,37,7.660571
7000,3,360,63.293054
10000,3,4,2.783705
10000,3,37,14.496135
10000,3,360,129.153117
13000,3,4,4.01482
13000,3,37,23.868185
13000,3,360,217.596825
16000,3,4,5.520211
16000,3,37,35.607415
16000,3,360,326.224672
19000,3,4,7.383179
19000,3,37,49.746606
19000,3,360,463.545044
22000,3,4,9.542837
22000,3,37,66.568616
22000,3,360,616.360934
1000,1,4,0.045724
1000,1,37,0.349561
1000,1,360,3.329
4000,1,4,0.723647
4000,1,37,5.675689
4000,1,360,54.161564
7000,1,4,2.210197
7000,1,37,17.354357
7000,1,360,165.400467
10000,1,4,4.510946
10000,1,37,35.408303
10000,1,360,337.421862
13000,1,4,7.631079
13000,1,37,59.922646
13000,1,360,569.996169
16000,1,4,11.550858
16000,1,37,91.13835
16000,1,360,864.493561
19000,1,4,16.572557
19000,1,37,128.064399
22000,1,4,22.255798
22000,1,37,172.015835
1000,31,4,2.018472
1000,31,37,1.028635
1000,31,360,1.148307
4000,31,4,2.085095
4000,31,37,1.31117
4000,31,360,3.574735
7000,31,4,2.208441
7000,31,37,1.777907
7000,31,360,7.372044
10000,31,4,2.395978
10000,31,37,2.569573
10000,31,360,14.100567
13000,31,4,2.658253
13000,31,37,3.645957
13000,31,360,23.80685
16000,31,4,2.991213
16000,31,37,4.986474
16000,31,360,35.122968
19000,31,4,3.486688
19000,31,37,7.768146
19000,31,360,47.99935
22000,31,4,3.853313
22000,31,37,8.534095
22000,31,360,64.65714
1000,29,4,2.018728
1000,29,37,2.032827
1000,29,360,1.176305
4000,29,4,2.078638
4000,29,37,1.280085
4000,29,360,3.251029
7000,29,4,2.208576
7000,29,37,2.825408
7000,29,360,8.8729
10000,29,4,2.408858
10000,29,37,3.658752
10000,29,360,15.835197
13000,29,4,2.679569
13000,29,37,4.791368
13000,29,360,24.379372
16000,29,4,3.018171
16000,29,37,6.242843
16000,29,360,37.479872
19000,29,4,3.441134
19000,29,37,6.972285
19000,29,360,51.805733
22000,29,4,3.91181
22000,29,37,8.981538
22000,29,360,68.991937
1000,27,4,2.018835
1000,27,37,1.03532
1000,27,360,2.196032
4000,27,4,2.080491
4000,27,37,2.297726
4000,27,360,4.396814
7000,27,4,2.214381
7000,27,37,1.872373
7000,27,360,9.269711
10000,27,4,2.419904
10000,27,37,3.750142
10000,27,360,16.719183
13000,27,4,2.699965
13000,27,37,4.957616
13000,27,360,26.894577
16000,27,4,3.051662
16000,27,37,6.476707
16000,27,360,38.750912
19000,27,4,3.570238
19000,27,37,8.395636
19000,27,360,55.141668
22000,27,4,3.979662
22000,27,37,10.479201
22000,27,360,73.329135
1000,25,4,2.018778
1000,25,37,1.034529
1000,25,360,2.178963
4000,25,4,2.08345
4000,25,37,2.317525
4000,25,360,3.576103
7000,25,4,2.2225
7000,25,37,1.927817
7000,25,360,8.874268
10000,25,4,2.436209
10000,25,37,3.871068
10000,25,360,17.875021
13000,25,4,2.7265
13000,25,37,5.148564
13000,25,360,28.685346
16000,25,4,3.090881
16000,25,37,6.777097
16000,25,360,42.56218
19000,25,4,3.640721
19000,25,37,8.837207
19000,25,360,59.133583
22000,25,4,4.04583
22000,25,37,10.114954
22000,25,360,77.600256
1000,23,4,2.01905
1000,23,37,2.035659
1000,23,360,2.197647
4000,23,4,2.085821
4000,23,37,2.338852
4000,23,360,4.79848
7000,23,4,2.232877
7000,23,37,3.000571
7000,23,360,10.516303
10000,23,4,2.458639
10000,23,37,4.021234
10000,23,360,19.232913
13000,23,4,2.760673
13000,23,37,5.401251
13000,23,360,31.061493
16000,23,4,3.133329
16000,23,37,7.148527
16000,23,360,45.970123
19000,23,4,3.767795
19000,23,37,9.263303
19000,23,360,64.010787
22000,23,4,4.150888
22000,23,37,11.735026
22000,23,360,85.290247
1000,21,4,1.018635
1000,21,37,2.04017
1000,21,360,2.205369
4000,21,4,1.088395
4000,21,37,2.366809
4000,21,360,5.035217
7000,21,4,1.240863
7000,21,37,3.089934
7000,21,360,11.205526
10000,21,4,1.477189
10000,21,37,4.258536
10000,21,360,20.873099
13000,21,4,1.796373
13000,21,37,5.678863
13000,21,360,33.683233
16000,21,4,2.193372
16000,21,37,7.56505
16000,21,360,50.084521
19000,21,4,2.835026
19000,21,37,10.00454
19000,21,360,69.90172
22000,21,4,3.344842
22000,21,37,12.616412
22000,21,360,92.993957
1000,19,4,1.017576
1000,19,37,2.038068
1000,19,360,2.224129
4000,19,4,1.092469
4000,19,37,2.402029
4000,19,360,5.352962
7000,19,4,1.25471
7000,19,37,3.187186
7000,19,360,12.173141
10000,19,4,1.503004
10000,19,37,4.39097
10000,19,360,22.793906
13000,19,4,1.842685
13000,19,37,6.037876
13000,19,360,37.120272
16000,19,4,2.268093
16000,19,37,8.100985
16000,19,360,54.977365
19000,19,4,2.881028
19000,19,37,10.684889
19000,19,360,76.685121
22000,19,4,3.381711
22000,19,37,13.547851
22000,19,360,102.452988
1000,17,4,1.017517
1000,17,37,2.040451
1000,17,360,2.247192
4000,17,4,1.098692
4000,17,37,2.440517
4000,17,360,5.733879
7000,17,4,1.271332
7000,17,37,3.303918
7000,17,360,13.322978
10000,17,4,1.534968
10000,17,37,4.644705
10000,17,360,25.274554
13000,17,4,1.896927
13000,17,37,6.468136
13000,17,360,41.013294
16000,17,4,2.349229
16000,17,37,8.746651
16000,17,360,61.093679
19000,17,4,2.906072
19000,17,37,12.369848
19000,17,360,100.26414
22000,17,4,3.591684
22000,17,37,15.63066
22000,17,360,125.823916
1000,15,4,1.008805
1000,15,37,1.034771
1000,15,360,1.264026
4000,15,4,1.088855
4000,15,37,1.474622
4000,15,360,5.183209
7000,15,4,1.261871
7000,15,37,2.435163
7000,15,360,13.71443
10000,15,4,1.527605
10000,15,37,3.905206
10000,15,360,26.971154
13000,15,4,1.887119
13000,15,37,5.903954
13000,15,360,44.741047
16000,15,4,2.344409
16000,15,37,8.444456
16000,15,360,67.353323
19000,15,4,2.887236
19000,15,37,11.494063
19000,15,360,94.65647
22000,15,4,3.537926
22000,15,37,15.192787
22000,15,360,127.672827
1000,13,4,1.009481
1000,13,37,1.036668
1000,13,360,1.300723
4000,13,4,1.096658
4000,13,37,1.540114
4000,13,360,5.811729
7000,13,4,1.285175
7000,13,37,2.631665
7000,13,360,15.622211
10000,13,4,1.573524
10000,13,37,4.321017
10000,13,360,30.829627
13000,13,4,1.962766
13000,13,37,6.609886
13000,13,360,51.355216
16000,13,4,2.466436
16000,13,37,9.507511
16000,13,360,77.31524
19000,13,4,3.055245
19000,13,37,12.956447
19000,13,360,108.573666
22000,13,4,3.763455
22000,13,37,17.101635
22000,13,360,145.910519
1000,11,4,1.009849
1000,11,37,1.042214
1000,11,360,1.352985
4000,11,4,1.106393
4000,11,37,1.626985
4000,11,360,6.649805
7000,11,4,1.318375
7000,11,37,2.902123
7000,11,360,18.257781
10000,11,4,1.64309
10000,11,37,4.874311
10000,11,360,36.125523
13000,11,4,2.077583
13000,11,37,7.543175
13000,11,360,60.317937
16000,11,4,2.626544
16000,11,37,10.920608
16000,11,360,90.988055
19000,11,4,3.291646
19000,11,37,14.960977
19000,11,360,127.812941
22000,11,4,4.069302
22000,11,37,19.805768
22000,11,360,171.687404
1000,9,4,1.010942
1000,9,37,1.050348
1000,9,360,1.452921
4000,9,4,1.120717
4000,9,37,1.756721
4000,9,360,7.893135
7000,9,4,1.358878
7000,9,37,3.297175
7000,9,360,21.985815
10000,9,4,1.732387
10000,9,37,5.670094
10000,9,360,43.720618
13000,9,4,2.227752
13000,9,37,8.892526
13000,9,360,73.214225
16000,9,4,2.866458
16000,9,37,12.960357
16000,9,360,110.675444
19000,9,4,3.634018
19000,9,37,17.866807
19000,9,360,155.252006
22000,9,4,4.56065
22000,9,37,23.69224
22000,9,360,208.654147
1000,7,4,1.012593
1000,7,37,1.064389
1000,7,360,1.557426
4000,7,4,1.145621
4000,7,37,1.958216
4000,7,360,9.809305
7000,7,4,1.433726
7000,7,37,3.91416
7000,7,360,27.87884
10000,7,4,1.886512
10000,7,37,6.937529
10000,7,360,55.846403
13000,7,4,2.483076
13000,7,37,11.026624
13000,7,360,93.654125
16000,7,4,3.231503
16000,7,37,16.204284
16000,7,360,141.383194
19000,7,4,4.157837
19000,7,37,22.470288
19000,7,360,198.689605
22000,7,4,5.248479
22000,7,37,29.922906
22000,7,360,266.868658
1000,5,4,1.014922
1000,5,37,1.08492
1000,5,360,1.760098
4000,5,4,1.18899
4000,5,37,2.320807
4000,5,360,13.344697
7000,5,4,1.566169
7000,5,37,5.023615
7000,5,360,38.827196
10000,5,4,2.147292
10000,5,37,9.233553
10000,5,360,78.115554
13000,5,4,2.939962
13000,5,37,14.974451
13000,5,360,131.073362
16000,5,4,3.944882
16000,5,37,22.030509
16000,5,360,196.737527
19000,5,4,5.137967
19000,5,37,30.903285
19000,5,360,278.47944
22000,5,4,6.579803
22000,5,37,41.178894
22000,5,360,372.407036
1000,3,4,1.020982
1000,3,37,1.137158
1000,3,360,2.259834
4000,3,4,1.287609
4000,3,37,3.17406
4000,3,360,21.372224
7000,3,4,1.869732
7000,3,37,7.629031
7000,3,360,63.213308
10000,3,4,2.783342
10000,3,37,14.531514
10000,3,360,129.190778
13000,3,4,4.016432
13000,3,37,24.024484
13000,3,360,215.188823
16000,3,4,5.569075
16000,3,37,35.630584
16000,3,360,325.690554
19000,3,4,7.364099
19000,3,37,50.327126
19000,3,360,460.080593
22000,3,4,9.541085
22000,3,37,66.552592
22000,3,360,616.936204
1000,1,4,0.045312
1000,1,37,0.350286
1000,1,360,3.340499
4000,1,4,0.724852
4000,1,37,5.675665
4000,1,360,54.215248
7000,1,4,2.227781
7000,1,37,17.385435
7000,1,360,165.446273
10000,1,4,4.512583
10000,1,37,35.465121
10000,1,360,337.481567
13000,1,4,7.625183
13000,1,37,59.908405
13000,1,360,570.88821
16000,1,4,11.54783
16000,1,37,90.873846
16000,1,360,864.682113
19000,1,4,16.57841
19000,1,37,128.048663
22000,1,4,22.229405
22000,1,37,171.989872
1000,31,4,2.020075
1000,31,37,2.032391
1000,31,360,2.150762
4000,31,4,2.080808
4000,31,37,1.31197
4000,31,360,3.563096
7000,31,4,2.206755
7000,31,37,1.779935
7000,31,360,7.45554
10000,31,4,2.403047
10000,31,37,2.568679
10000,31,360,14.044264
13000,31,4,2.659966
13000,31,37,3.662394
13000,31,360,23.916913
16000,31,4,2.989595
16000,31,37,6.074789
16000,31,360,35.209118
19000,31,4,3.469699
19000,31,37,7.764138
19000,31,360,47.863929
22000,31,4,3.850564
22000,31,37,9.550623
22000,31,360,63.75107
1000,29,4,1.017804
1000,29,37,2.03287
1000,29,360,2.177893
4000,29,4,2.078649
4000,29,37,1.280803
4000,29,360,4.265549
7000,29,4,2.208711
7000,29,37,2.824377
7000,29,360,8.784215
10000,29,4,2.407271
10000,29,37,3.662381
10000,29,360,15.843922
13000,29,4,2.681488
13000,29,37,4.791797
13000,29,360,24.355875
16000,29,4,3.017999
16000,29,37,6.232297
16000,29,360,37.427823
19000,29,4,3.54946
19000,29,37,7.955555
19000,29,360,50.85701
22000,29,4,3.91855
22000,29,37,10.06032
22000,29,360,67.894371
1000,27,4,2.019108
1000,27,37,1.032424
1000,27,360,2.187211
4000,27,4,2.080787
4000,27,37,2.297986
4000,27,360,4.401304
7000,27,4,2.219025
7000,27,37,1.870925
7000,27,360,8.270057
10000,27,4,2.419807
10000,27,37,3.794012
10000,27,360,16.730254
13000,27,4,2.701268
13000,27,37,4.954894
13000,27,360,26.928155
16000,27,4,3.042656
16000,27,37,6.476067
16000,27,360,38.761842
19000,27,4,3.656623
19000,27,37,8.489027
19000,27,360,54.118431
22000,27,4,3.986614
22000,27,37,10.538342
22000,27,360,73.540554
1000,25,4,2.01855
1000,25,37,2.033393
1000,25,360,2.177952
4000,25,4,2.082924
4000,25,37,1.314723
4000,25,360,3.579
7000,25,4,2.222236
7000,25,37,2.92784
7000,25,360,8.77656
10000,25,4,2.473611
10000,25,37,3.875265
10000,25,360,17.837371
13000,25,4,2.731416
13000,25,37,5.155175
13000,25,360,28.716943
16000,25,4,3.09151
16000,25,37,6.784516
16000,25,360,42.587028
19000,25,4,3.548462
19000,25,37,8.719973
19000,25,360,59.105525
22000,25,4,4.045713
22000,25,37,11.073053
22000,25,360,78.670028
1000,23,4,2.019166
1000,23,37,2.035684
1000,23,360,2.203256
4000,23,4,2.08564
4000,23,37,2.339309
4000,23,360,4.784082
7000,23,4,2.232386
7000,23,37,3.006353
7000,23,360,10.474251
10000,23,4,2.457165
10000,23,37,4.009186
10000,23,360,19.250187
13000,23,4,2.754891
13000,23,37,5.39741
13000,23,360,31.068889
16000,23,4,3.146119
16000,23,37,7.169241
16000,23,360,45.889531
19000,23,4,3.604389
19000,23,37,9.395365
19000,23,360,63.831463
22000,23,4,4.154174
22000,23,37,11.812906
22000,23,360,85.141748
1000,21,4,1.017302
1000,21,37,2.038253
1000,21,360,2.205499
4000,21,4,1.08813
4000,21,37,2.366516
4000,21,360,5.043342
7000,21,4,1.241765
7000,21,37,3.083285
7000,21,360,11.243645
10000,21,4,1.478103
10000,21,37,4.189304
10000,21,360,20.870884
13000,21,4,1.796963
13000,21,37,5.686317
13000,21,360,33.732311
16000,21,4,2.193246
16000,21,37,7.588675
16000,21,360,50.103533
19000,21,4,2.734717
19000,21,37,9.924358
19000,21,360,69.872158
22000,21,4,3.246916
22000,21,37,12.616193
22000,21,360,93.003835
1000,19,4,1.017567
1000,19,37,2.038175
1000,19,360,2.224076
4000,19,4,1.092502
4000,19,37,2.398352
4000,19,360,5.357966
7000,19,4,1.254662
7000,19,37,3.182668
7000,19,360,12.223507
10000,19,4,1.505472
10000,19,37,4.500799
10000,19,360,22.740274
13000,19,4,1.843817
13000,19,37,6.059899
13000,19,360,37.051468
16000,19,4,2.262412
16000,19,37,8.110909
16000,19,360,55.091705
19000,19,4,2.881862
19000,19,37,10.597055
19000,19,360,76.760876
22000,19,4,3.382576
22000,19,37,13.563806
22000,19,360,103.080961
1000,17,4,1.017604
1000,17,37,2.040468
1000,17,360,2.250258
4000,17,4,1.098522
4000,17,37,2.440463
4000,17,360,5.738255
7000,17,4,1.271415
7000,17,37,3.311586
7000,17,360,13.370112
10000,17,4,1.589733
10000,17,37,4.64917
10000,17,360,25.141826
13000,17,4,1.897426
13000,17,37,6.453856
13000,17,360,41.789707
16000,17,4,2.349723
16000,17,37,8.769035
16000,17,360,61.182739
19000,17,4,2.92074
19000,17,37,12.63705
19000,17,360,98.559314
22000,17,4,3.590457
22000,17,37,16.14553
22000,17,360,125.631491
1000,15,4,1.009368
1000,15,37,1.033025
1000,15,360,1.264398
4000,15,4,1.089071
4000,15,37,1.473149
4000,15,360,5.20834
7000,15,4,1.261569
7000,15,37,2.454226
7000,15,360,13.71817
10000,15,4,1.526178
10000,15,37,3.909341
10000,15,360,26.957296
13000,15,4,1.887303
13000,15,37,5.913581
13000,15,360,44.758929
16000,15,4,2.339872
16000,15,37,8.459085
16000,15,360,67.354621
19000,15,4,2.888319
19000,15,37,11.512613
19000,15,360,94.577263
22000,15,4,3.541055
22000,15,37,15.186517
22000,15,360,127.803043
1000,13,4,1.009317
1000,13,37,1.037874
1000,13,360,1.304036
4000,13,4,1.096293
4000,13,37,1.539947
4000,13,360,5.816456
7000,13,4,1.286307
7000,13,37,2.630496
7000,13,360,15.619896
10000,13,4,1.57341
10000,13,37,4.313124
10000,13,360,30.81147
13000,13,4,1.963512
13000,13,37,6.592623
13000,13,360,51.351925
16000,13,4,2.469639
16000,13,37,9.488624
16000,13,360,77.301729
19000,13,4,3.052483
19000,13,37,12.954583
19000,13,360,108.503713
22000,13,4,3.761545
22000,13,37,17.106538
22000,13,360,145.884014
1000,11,4,1.009525
1000,11,37,1.042486
1000,11,360,1.352809
4000,11,4,1.106446
4000,11,37,1.625695
4000,11,360,6.645131
7000,11,4,1.316434
7000,11,37,2.900153
7000,11,360,18.222895
10000,11,4,1.640561
10000,11,37,4.874094
10000,11,360,36.110845
13000,11,4,2.081054
13000,11,37,7.540129
13000,11,360,60.260683
16000,11,4,2.626654
16000,11,37,10.920407
16000,11,360,90.973356
19000,11,4,3.286001
19000,11,37,14.974683
19000,11,360,127.811364
22000,11,4,4.062312
22000,11,37,19.806069
22000,11,360,171.799818
1000,9,4,1.01062
1000,9,37,1.053062
1000,9,360,1.438915
4000,9,4,1.120417
4000,9,37,1.75655
4000,9,360,7.891381
7000,9,4,1.360294
7000,9,37,3.294832
7000,9,360,21.982627
10000,9,4,1.732719
10000,9,37,5.670968
10000,9,360,43.706822
13000,9,4,2.243871
13000,9,37,8.889817
13000,9,360,73.187594
16000,9,4,2.856967
16000,9,37,12.956032
16000,9,360,110.362576
19000,9,4,3.617685
19000,9,37,17.862482
19000,9,360,155.251061
22000,9,4,4.541832
22000,9,37,23.68871
22000,9,360,208.607816
1000,7,4,1.012212
1000,7,37,1.065767
1000,7,360,1.547657
4000,7,4,1.145259
4000,7,37,1.95814
4000,7,360,9.808016
7000,7,4,1.43361
7000,7,37,3.918508
7000,7,360,27.884105
10000,7,4,1.886802
10000,7,37,6.94276
10000,7,360,55.835196
13000,7,4,2.482395
13000,7,37,11.027341
13000,7,360,93.613343
16000,7,4,3.264512
16000,7,37,16.203496
16000,7,360,141.380621
19000,7,4,4.175684
19000,7,37,22.471845
19000,7,360,199.046078
22000,7,4,5.273477
22000,7,37,29.856632
22000,7,360,267.395701
1000,5,4,1.014861
1000,5,37,1.085029
1000,5,360,1.760366
4000,5,4,1.189247
4000,5,37,2.320402
4000,5,360,13.274138
7000,5,4,1.565404
7000,5,37,5.029408
7000,5,360,38.405758
10000,5,4,2.15081
10000,5,37,9.207366
10000,5,360,77.319672
13000,5,4,2.941465
13000,5,37,14.951463
13000,5,360,130.004985
16000,5,4,3.93901
16000,5,37,22.209065
16000,5,360,198.505074
19000,5,4,5.147346
19000,5,37,30.647138
19000,5,360,277.064184
22000,5,4,6.563512
22000,5,37,40.911868
22000,5,360,375.766385
1000,3,4,1.021023
1000,3,37,1.137016
1000,3,360,2.263209
4000,3,4,1.287982
4000,3,37,3.175033
4000,3,360,21.397326
7000,3,4,1.873191
7000,3,37,7.657786
7000,3,360,63.171699
10000,3,4,2.787875
10000,3,37,14.624077
10000,3,360,127.866837
13000,3,4,4.00413
13000,3,37,23.876475
13000,3,360,215.351366
16000,3,4,5.5613
16000,3,37,35.621783
16000,3,360,329.288367
19000,3,4,7.357162
19000,3,37,49.793698
19000,3,360,460.19645
22000,3,4,9.546499
22000,3,37,66.602314
22000,3,360,616.495376
1000,1,4,0.045327
1000,1,37,0.349863
1000,1,360,3.332917
4000,1,4,0.723646
4000,1,37,5.676425
4000,1,360,54.159406
7000,1,4,2.211428
7000,1,37,17.382487
7000,1,360,165.425518
10000,1,4,4.513008
10000,1,37,35.409493
10000,1,360,337.967729
13000,1,4,7.627881
13000,1,37,59.928695
13000,1,360,570.005109
16000,1,4,11.562222
16000,1,37,90.862726
16000,1,360,865.884744
19000,1,4,16.554316
19000,1,37,128.058119
22000,1,4,22.228705
22000,1,37,172.001633
